"id     icao_code   iata_code   name              type              city_id           country_id         continent_id       website_url    created_at      updated_at          latitude_deg     longitude_deg elevation_ft      wikipedia_link"
"1 NTGA       AAA         Anaa Airport      medium_airport              47868                198                  6                  2024-06-27 0:00 2024-06-27 0:00           -17.3526     -145.509995                10 https://en.wikipedia.org/wiki/Anaa_Airport"
"8859 CZAM      YSN   Shuswap Regionmedium_airport       36488   32   4 http://www.salmo2024-06-27 0:00 2024-06-27 0:00        50.682802    -119.228996   1751 https://en.wikipedia.org/wiki/Salmon_Arm_Airport"
"8860 CCD4      YSO   Postville Airport small_airport    52135   32   4                  2024-06-27 0:00 2024-06-27 0:00         54.9105      -59.78507    193 https://en.wikipedia.org/wiki/Postville_Airport"
"8861 CYSP      YSP   Marathon Airport medium_airport    25706   32   4                  2024-06-27 0:00 2024-06-27 0:00     48.75529861    -86.3443985   1035 https://en.wikipedia.org/wiki/Marathon_Airport_(Can"
"8862 ZYSQ      YSQ   Songyuan Chagamedium_airport       52136   36   1                  2024-06-27 0:00 2024-06-27 0:00       44.938114    124.550178     459 https://en.wikipedia.org/wiki/Songyuan_Chaganhu_"
"8863 CYST      YST   St. Theresa Poin small_airport     52137   32   4                  2024-06-27 0:00 2024-06-27 0:00       53.845261     -94.851966    773 https://en.wikipedia.org/wiki/St._Theresa_Point_Air"
"8864 CYSU      YSU   Summerside Airpmedium_airport      52138   32   4                  2024-06-27 0:00 2024-06-27 0:00       46.440601     -63.833599     56 https://en.wikipedia.org/wiki/Summerside_Airport"
"8865 CA-0322   YSV   Saglek Airport    small_airport    52139   32   4                  2024-06-27 0:00 2024-06-27 0:00       58.474312     -62.653999    269 https://en.wikipedia.org/wiki/Saglek_Airport"
"8866 CAW8      YSX   Bella Bella/Shea seaplane_base     52140   32   4                  2024-06-27 0:00 2024-06-27 0:00       52.150002     -128.08299      0 https://en.wikipedia.org/wiki/Bella_Bella/Shearwate"
"8867 CYSY      YSY   Sachs Harbour ( small_airport      52141   32   4                  2024-06-27 0:00 2024-06-27 0:00       71.993896    -125.242996    282 https://en.wikipedia.org/wiki/Sachs_Harbour_Airpor"
"8868 CYTA      YTA   Pembroke Airpor medium_airport     32230   32   4 http://www.flycyta2024-06-27 0:00 2024-06-27 0:00    45.86439896   -77.25170135    529 https://en.wikipedia.org/wiki/Pembroke_Airport"
"8869 CAY4      YTB   Hartley Bay Sea seaplane_base      52142   32   4                  2024-06-27 0:00 2024-06-27 0:00       53.416698        -129.25      0 https://en.wikipedia.org/wiki/Hartley_Bay_Water_Ae"
"8870 CZLQ      YTD   Thicket Portage medium_airport     52143   32   4                  2024-06-27 0:00 2024-06-27 0:00     55.31890106   -97.70780182    678 https://en.wikipedia.org/wiki/Thicket_Portage_Airpo"
"8871 CYTE      YTE   Cape Dorset Airpsmall_airport      52144   32   4                  2024-06-27 0:00 2024-06-27 0:00       64.230003     -76.526703    164 https://en.wikipedia.org/wiki/Cape_Dorset_Airport"
"8872 CYTF      YTF   Alma Airport      medium_airport    1230   32   4                  2024-06-27 0:00 2024-06-27 0:00         48.5089     -71.641899    445 https://en.wikipedia.org/wiki/Alma_Airport"
"8873 CAV5      YTG   Sullivan Bay Seaseaplane_base      52145   32   4                  2024-06-27 0:00 2024-06-27 0:00       50.885359    -126.831069          https://en.wikipedia.org/wiki/Sullivan_Bay_Water_A"
"8874 CYTH      YTH   Thompson Airpo medium_airport      42596   32   4                  2024-06-27 0:00 2024-06-27 0:00     55.80110168   -97.86419678    729 https://en.wikipedia.org/wiki/Thompson_Airport"
"8875 CYTL      YTL   Big Trout Lake A small_airport     52146   32   4                  2024-06-27 0:00 2024-06-27 0:00       53.817799     -89.896896    729 https://en.wikipedia.org/wiki/Big_Trout_Lake_Airpor"
"8876 CYFJ      YTM   Mont-Tremblant medium_airport      52147   32   4 http://www.mtia.c2024-06-27 0:00 2024-06-27 0:00       46.409401     -74.779999    827 https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge"
"8877 CAB4      YTP   Tofino Harbour S seaplane_base     51927   32   4                  2024-06-27 0:00 2024-06-27 0:00          49.155        -125.91          https://en.wikipedia.org/wiki/Tofino_Harbour_Water"
"8878 CYTQ      YTQ   Tasiujaq Airport small_airport     52149   32   4                  2024-06-27 0:00 2024-06-27 0:00       58.667801     -69.955803    122 https://en.wikipedia.org/wiki/Tasiujaq_Airport"
"8879 CYTR      YTR   CFB Trenton       medium_airport   43403   32   4                  2024-06-27 0:00 2024-06-27 0:00      44.1189003   -77.52809906    283 https://en.wikipedia.org/wiki/CFB_Trenton"
"8880 CYTS      YTS   Timmins/Victor Mmedium_airport     42758   32   4 http://portal.timm 2024-06-27 0:00 2024-06-27 0:00   48.56969833   -81.37670136    967 https://en.wikipedia.org/wiki/Timmins_Airport"
"8881 CJY3      YTT   Tisdale Airport   small_airport    52150   32   4                  2024-06-27 0:00 2024-06-27 0:00     52.83670044   -104.0670013   1525 https://en.wikipedia.org/wiki/Tisdale_Airport"
"8882 ZWYT      YTW   Yutian Wanfang small_airport       52151   36   1                  2024-06-27 0:00 2024-06-27 0:00         36.8085       81.7827    4731 https://en.wikipedia.org/wiki/Yutian_Wanfang_Airpo"
"8883 ZSYA      YTY   Yangzhou Taizhomedium_airport      46913   36   1 http://www.yztza 2024-06-27 0:00 2024-06-27 0:00         32.5634       119.7198      7 https://en.wikipedia.org/wiki/Yangzhou_Taizhou_Air"
"8884 CYTZ      YTZ   Billy Bishop Toro medium_airport   43187   32   4 http://www.toront 2024-06-27 0:00 2024-06-27 0:00      43.627499     -79.396202    252 https://en.wikipedia.org/wiki/Toronto_City_Centre_A"
"8885 CN-0012   YUA   Yuanmou Air Basmedium_airport      52152   36    1                   2024-06-27 0:00 2024-06-27 0:00      25.737499    101.882004     3810"
"8886 CYUB      YUB   Tuktoyaktuk / Ja small_airport     52153   32    4                   2024-06-27 0:00 2024-06-27 0:00      69.433296    -133.026001      15 https://en.wikipedia.org/wiki/Tuktoyaktuk/James_Gr"
"8887 CYMU      YUD   Umiujaq Airport small_airport      52154   32    4                   2024-06-27 0:00 2024-06-27 0:00      56.536098     -76.518303     250 https://en.wikipedia.org/wiki/Umiujaq_Airport"
"8889 CYUL      YUL   Montreal / Pierre large_airport    52015   32    4 http://www.admtl 2024-06-27 0:00 2024-06-27 0:00       45.467837     -73.742294     118 https://en.wikipedia.org/wiki/Montr%C3%A9al-Pierr"
"8890 KNYL      YUM   Yuma Internationmedium_airport     47260   188   4                   2024-06-27 0:00 2024-06-27 0:00      32.650938    -114.609375     213 https://en.wikipedia.org/wiki/Yuma_International_Ai"
"8891 ZYLS      YUS   Yushu Batang Ai medium_airport     52156   36    1                   2024-06-27 0:00 2024-06-27 0:00      32.836389     97.036389    12816 https://en.wikipedia.org/wiki/Yushu_Batang_Airport"
"8892 CYUT      YUT   Naujaat Airport small_airport      52157   32    4                   2024-06-27 0:00 2024-06-27 0:00      66.521024     -86.225166      80 https://en.wikipedia.org/wiki/Repulse_Bay_Airport"
"8893 CYUX      YUX   Hall Beach Airpo medium_airport    52158   32    4                   2024-06-27 0:00 2024-06-27 0:00        68.7761       -81.2425      30 https://en.wikipedia.org/wiki/Hall_Beach_Airport"
"8894 CYUY      YUY   Rouyn Noranda medium_airport       35752   32    4                   2024-06-27 0:00 2024-06-27 0:00    48.20610046   -78.83560181     988 https://en.wikipedia.org/wiki/Rouyn-Noranda_Airpo"
"8895 CYVB      YVB   Bonaventure Airpmedium_airport     52159   32    4                   2024-06-27 0:00 2024-06-27 0:00      48.071098     -65.460297     123 https://en.wikipedia.org/wiki/Bonaventure_Airport"
"8896 CYVC      YVC   La Ronge Airpor medium_airport     52160   32    4                   2024-06-27 0:00 2024-06-27 0:00    55.15140152    -105.262001    1242 https://en.wikipedia.org/wiki/La_Ronge_(Barber_Fie"
"8897 AYXE      YVD   Yeva Airport      small_airport    52161   137   6                   2024-06-27 0:00 2024-06-27 0:00         -7.548       146.188     4510"
"8898 CYVK      YVE   Vernon Airport    medium_airport   44888   32    4                   2024-06-27 0:00 2024-06-27 0:00    50.24810028   -119.3310013    1140 https://en.wikipedia.org/wiki/Vernon_Regional_Airp"
"8899 CYVG      YVG   Vermilion Airport small_airport    44882   32    4                   2024-06-27 0:00 2024-06-27 0:00    53.35580063   -110.8239975    2025 https://en.wikipedia.org/wiki/Vermilion_Airport"
"8900 CYVM      YVM   Qikiqtarjuaq Airp small_airport    52162   32    4                   2024-06-27 0:00 2024-06-27 0:00       67.54656      -64.03141      21 https://en.wikipedia.org/wiki/Qikiqtarjuaq_Airport"
"8901 CYVO      YVO   Val-d'Or Airport medium_airport    44438   32    4 http://www.arvo.q2024-06-27 0:00 2024-06-27 0:00     48.05329895   -77.78279877    1107 https://en.wikipedia.org/wiki/Val-d'Or_Airport"
"8902 CYVP      YVP   Kuujjuaq Airport medium_airport    52163   32    4                   2024-06-27 0:00 2024-06-27 0:00    58.09609985   -68.42690277     129 https://en.wikipedia.org/wiki/Kuujjuaq_Airport"
"8903 CYVQ      YVQ   Norman Wells Ai medium_airport     52164   32    4                   2024-06-27 0:00 2024-06-27 0:00    65.28160095   -126.7979965     238 https://en.wikipedia.org/wiki/Norman_Wells_Airport"
"8904 CYVR      YVR   Vancouver Intern large_airport     44548   32    4 http://www.yvr.ca 2024-06-27 0:00 2024-06-27 0:00    49.19390106   -123.1839981      14 https://en.wikipedia.org/wiki/Vancouver_Internation"
"8905 CYVT      YVT   Buffalo Narrows small_airport      52165   32    4                   2024-06-27 0:00 2024-06-27 0:00    55.84189987   -108.4179993    1423 https://en.wikipedia.org/wiki/Buffalo_Narrows_Airpo"
"8906 CYVV      YVV   Wiarton Airport medium_airport     52166   32    4 http://wiartonairp 2024-06-27 0:00 2024-06-27 0:00       44.7458     -81.107201     729 https://en.wikipedia.org/wiki/Wiarton_Airport"
"8907 CYVZ      YVZ   Deer Lake Airpo small_airport      51962   32    4                   2024-06-27 0:00 2024-06-27 0:00      52.655613     -94.061208    1092 https://en.wikipedia.org/wiki/Deer_Lake_Airport_(O"
"8908 CYWA      YWA   Petawawa Airpo medium_airport      32459   32    4                   2024-06-27 0:00 2024-06-27 0:00    45.95220184   -77.31919861     427 https://en.wikipedia.org/wiki/Petawawa_Airport"
"8909 CYKG      YWB   Kangiqsujuaq (Wsmall_airport       52168   32    4                   2024-06-27 0:00 2024-06-27 0:00        61.5886     -71.929398     501 https://en.wikipedia.org/wiki/Kangiqsujuaq_(Wakeh"
"8910 CYWG      YWG   Winnipeg / Jame large_airport      46359   32    4 http://www.waa.c 2024-06-27 0:00 2024-06-27 0:00     49.90999985   -97.23989868     783 https://en.wikipedia.org/wiki/Winnipeg_James_Arm"
"8911 CYWH      YWH   Victoria Harbour seaplane_base     44984   32    4                   2024-06-27 0:00 2024-06-27 0:00      48.423782     -123.37198           https://en.wikipedia.org/wiki/Victoria_Inner_Harbou"
"8912 CYWJ      YWJ   Déline Airport    small_airport    52169   32    4                   2024-06-27 0:00 2024-06-27 0:00      65.211098    -123.435997     703 https://en.wikipedia.org/wiki/Deline_Airport"
"8913 CYWK      YWK   Wabush Airport medium_airport      52170   32    4                   2024-06-27 0:00 2024-06-27 0:00     52.9219017   -66.86440277    1808 https://en.wikipedia.org/wiki/Wabush_Airport"
"8914 CYWL      YWL   Williams Lake Ai medium_airport    46293   32    4                   2024-06-27 0:00 2024-06-27 0:00    52.18310165   -122.0540009    3085 https://en.wikipedia.org/wiki/Williams_Lake_Airport"
"8915 CCA6      YWM   Williams Harbou small_airport      52171   32    4                   2024-06-27 0:00 2024-06-27 0:00      52.567377     -55.784883      70 https://en.wikipedia.org/wiki/Williams_Harbour_Airp"
"8916 CYWP      YWP   Webequie Airpor small_airport      52172   32    4                   2024-06-27 0:00 2024-06-27 0:00      52.959393     -87.374868     685 https://en.wikipedia.org/wiki/Webequie_Airport"
"8917 CTM3      YWQ   Chute-Des-Pass seaplane_base       52173   32    4                   2024-06-27 0:00 2024-06-27 0:00        49.9434        -71.138    1310 https://en.wikipedia.org/wiki/Chutes-des-Passes/La"
"8918 CNJ8      YWR   White River Sea seaplane_base      52174   32    4                   2024-06-27 0:00 2024-06-27 0:00        48.6269     -85.223297    1380 https://en.wikipedia.org/wiki/White_River_Water_Ae"
"8919 CAE5      YWS   Whistler/Green L seaplane_base     46198   32    4                   2024-06-27 0:00 2024-06-27 0:00    50.14360046   -122.9489975    2100 https://en.wikipedia.org/wiki/Whistler/Green_Lake_W"
"8920 CYWY      YWY   Wrigley Airport   medium_airport   52175   32    4                   2024-06-27 0:00 2024-06-27 0:00    63.20940018   -123.4369965     489 https://en.wikipedia.org/wiki/Wrigley_Airport"
"8921 CYXC      YXC   Cranbrook/Cana medium_airport      10442   32    4                   2024-06-27 0:00 2024-06-27 0:00     49.6108017   -115.7819977    3082 https://en.wikipedia.org/wiki/Cranbrook/Canadian_R"
"8922 CYXE      YXE   Saskatoon John medium_airport      38235   32    4                   2024-06-27 0:00 2024-06-27 0:00    52.17079926   -106.6999969    1653 https://en.wikipedia.org/wiki/Saskatoon/John_G._D"
"8923 CYXH      YXH   Medicine Hat Re medium_airport     26427   32    4                   2024-06-27 0:00 2024-06-27 0:00      50.018902    -110.721001    2352 https://en.wikipedia.org/wiki/Medicine_Hat_Airport"
"8924 CYXJ      YXJ   Fort St John / Nomedium_airport    52176   32    4                   2024-06-27 0:00 2024-06-27 0:00      56.238098    -120.739998    2280 https://en.wikipedia.org/wiki/Fort_St._John_Airport"
"8925 CYXK      YXK   Rimouski Airport medium_airport    35279   32    4                   2024-06-27 0:00 2024-06-27 0:00      48.477644     -68.496323      82 https://en.wikipedia.org/wiki/Rimouski_Airport"
"8926 CYXL      YXL   Sioux Lookout A medium_airport     52177   32    4                   2024-06-27 0:00 2024-06-27 0:00    50.11389923   -91.90529633    1258 https://en.wikipedia.org/wiki/Sioux_Lookout_Airport"
"8927 CYXN      YXN   Whale Cove Airp small_airport      52178   32    4                   2024-06-27 0:00 2024-06-27 0:00      62.240002     -92.598099      40 https://en.wikipedia.org/wiki/Whale_Cove_Airport"
"8928 CYXP      YXP   Pangnirtung Airp small_airport     52179   32    4                   2024-06-27 0:00 2024-06-27 0:00      66.144878     -65.713606      75 https://en.wikipedia.org/wiki/Pangnirtung_Airport"
"8929 CYXQ      YXQ   Beaver Creek Ai medium_airport     52180   32    4                   2024-06-27 0:00 2024-06-27 0:00    62.41030121   -140.8670044    2131 https://en.wikipedia.org/wiki/Beaver_Creek_Airport"
"8930 CYXR      YXR   Earlton (Timiskammedium_airport    52181   32    4                   2024-06-27 0:00 2024-06-27 0:00    47.69740065   -79.84734535     800 https://en.wikipedia.org/wiki/Earlton_(Timiskaming_"
"8931 CYXS      YXS   Prince George A medium_airport     33686   32    4 https://www.pgai 2024-06-27 0:00 2024-06-27 0:00       53.884311    -122.666554    2267 https://en.wikipedia.org/wiki/Prince_George_Airport"
"8932 CYXT      YXT   Northwest Regio medium_airport     42417   32    4                   2024-06-27 0:00 2024-06-27 0:00      54.468498    -128.576009     713 https://en.wikipedia.org/wiki/Terrace_Airport"
"8933 CYXU      YXU   London Airport    medium_airport   24075   32    4 http://www.londo 2024-06-27 0:00 2024-06-27 0:00       43.035599       -81.1539     912 https://en.wikipedia.org/wiki/London_International_A"
"8934 CYXX      YXX   Abbotsford Internmedium_airport      76    32    4 http://www.abbot 2024-06-27 0:00 2024-06-27 0:00       49.025299       -122.361     195 https://en.wikipedia.org/wiki/Abbotsford_Internation"
"8935 CYXY      YXY   Whitehorse / Erikmedium_airport    46223   32    4                   2024-06-27 0:00 2024-06-27 0:00      60.709599    -135.067001    2317 https://en.wikipedia.org/wiki/Whitehorse_Internation"
"8936 CYXZ      YXZ   Wawa Airport      medium_airport   52182   32    4                   2024-06-27 0:00 2024-06-27 0:00    47.96670151   -84.78669739     942 https://en.wikipedia.org/wiki/Wawa_Airport"
"8937 YYA       YYA   Yueyang Sanhe medium_airport       52183   36    1                   2024-06-27 0:00 2024-06-27 0:00      29.311699    113.281574      230 https://en.wikipedia.org/wiki/Yueyang_Sanhe_Airpo"
"8938 CYYB      YYB   North Bay Jack Gmedium_airport     29759   32    4 https://yyb.ca/   2024-06-27 0:00 2024-06-27 0:00      46.363602     -79.422798    1215 https://en.wikipedia.org/wiki/North_Bay/Jack_Garla"
"8939 CYYC      YYC   Calgary Internati large_airport     7606   32    4 http://www.calga 2024-06-27 0:00 2024-06-27 0:00       51.118822    -114.009933    3557 https://en.wikipedia.org/wiki/Calgary_International_"
